Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	Ka	Value	Triangle
D_431	E_287	D	E	D_06	E_06	Autosomes	K = 5	 0.000252	Individual
D_428	E_287	D	E	D_04	E_06	Autosomes	K = 4	 0.002777	Individual
D_434	E_287	D	E	D_09	E_06	Allosome	K = 5	 0.040517	Individual
D_433	E_287	D	E	D_08	E_06	Autosomes	K = 6	-0.001071	Individual
D_336	E_287	D	E	D_01	E_06	Autosomes	K = 6	 0.000262	Individual
D_427	E_287	D	E	D_03	E_06	Autosomes	K = 3	-0.004379	Individual
D_429	E_287	D	E	D_05	E_06	Autosomes	K = 3	-0.000136	Individual
D_434	E_287	D	E	D_09	E_06	Allosome	K = 3	 0.040085	Individual
D_426	E_287	D	E	D_02	E_06	Autosomes	K = 2	-0.002989	Individual
D_429	E_287	D	E	D_05	E_06	Autosomes	K = 7	-0.000826	Individual
D_435	E_287	D	E	D_10	E_06	Allosome	K = 6	-0.010891	Individual
D_336	E_287	D	E	D_01	E_06	Autosomes	K = 7	-0.000071	Individual
D_432	E_287	D	E	D_07	E_06	Autosomes	K = 3	-0.000308	Individual
D_428	E_287	D	E	D_04	E_06	Allosome	K = 4	 0.065153	Individual
D_434	E_287	D	E	D_09	E_06	Autosomes	K = 5	 0.001303	Individual
D_428	E_287	D	E	D_04	E_06	Allosome	K = 6	 0.030832	Individual
D_427	E_287	D	E	D_03	E_06	Autosomes	K = 7	-0.005108	Individual
D_427	E_287	D	E	D_03	E_06	Autosomes	K = 4	-0.004379	Individual
D_433	E_287	D	E	D_08	E_06	Allosome	K = 2	 0.040850	Individual
D_427	E_287	D	E	D_03	E_06	Allosome	K = 5	-0.042717	Individual
D_433	E_287	D	E	D_08	E_06	Autosomes	K = 5	-0.001407	Individual
D_431	E_287	D	E	D_06	E_06	Autosomes	K = 3	 0.000887	Individual
D_429	E_287	D	E	D_05	E_06	Autosomes	K = 5	-0.000785	Individual
D_427	E_287	D	E	D_03	E_06	Allosome	K = 7	-0.050811	Individual
D_432	E_287	D	E	D_07	E_06	Allosome	K = 3	 0.062430	Individual
D_336	E_287	D	E	D_01	E_06	Allosome	K = 7	-0.068457	Individual
D_336	E_287	D	E	D_01	E_06	Allosome	K = 5	-0.059173	Individual
D_432	E_287	D	E	D_07	E_06	Autosomes	K = 7	-0.000987	Individual
D_434	E_287	D	E	D_09	E_06	Autosomes	K = 6	 0.001642	Individual
D_431	E_287	D	E	D_06	E_06	Allosome	K = 5	 0.084978	Individual
D_435	E_287	D	E	D_10	E_06	Autosomes	K = 6	 0.002916	Individual
D_432	E_287	D	E	D_07	E_06	Allosome	K = 7	 0.013443	Individual
D_426	E_287	D	E	D_02	E_06	Autosomes	K = 5	 0.002003	Individual
D_426	E_287	D	E	D_02	E_06	Allosome	K = 2	-0.021562	Individual
D_426	E_287	D	E	D_02	E_06	Autosomes	K = 7	 0.001989	Individual
D_427	E_287	D	E	D_03	E_06	Autosomes	K = 6	-0.004761	Individual
D_429	E_287	D	E	D_05	E_06	Allosome	K = 3	 0.076547	Individual
D_429	E_287	D	E	D_05	E_06	Allosome	K = 4	 0.076998	Individual
D_428	E_287	D	E	D_04	E_06	Autosomes	K = 3	 0.002777	Individual
D_428	E_287	D	E	D_04	E_06	Allosome	K = 5	 0.065174	Individual
D_428	E_287	D	E	D_04	E_06	Autosomes	K = 6	 0.002502	Individual
D_336	E_287	D	E	D_01	E_06	Autosomes	K = 3	 0.000577	Individual
D_427	E_287	D	E	D_03	E_06	Allosome	K = 3	-0.043006	Individual
D_432	E_287	D	E	D_07	E_06	Allosome	K = 6	 0.032254	Individual
D_433	E_287	D	E	D_08	E_06	Autosomes	K = 2	-0.006450	Individual
D_429	E_287	D	E	D_05	E_06	Allosome	K = 7	 0.044873	Individual
D_336	E_287	D	E	D_01	E_06	Autosomes	K = 2	-0.004596	Individual
D_432	E_287	D	E	D_07	E_06	Allosome	K = 2	 0.018560	Individual
D_429	E_287	D	E	D_05	E_06	Autosomes	K = 2	-0.005103	Individual
D_433	E_287	D	E	D_08	E_06	Autosomes	K = 4	-0.000767	Individual
D_432	E_287	D	E	D_07	E_06	Allosome	K = 5	 0.062744	Individual
D_431	E_287	D	E	D_06	E_06	Allosome	K = 3	 0.085064	Individual
D_435	E_287	D	E	D_10	E_06	Autosomes	K = 2	-0.002495	Individual
D_431	E_287	D	E	D_06	E_06	Allosome	K = 6	 0.078666	Individual
D_433	E_287	D	E	D_08	E_06	Allosome	K = 4	 0.071613	Individual
D_426	E_287	D	E	D_02	E_06	Autosomes	K = 4	 0.002603	Individual
D_426	E_287	D	E	D_02	E_06	Allosome	K = 6	-0.017189	Individual
D_431	E_287	D	E	D_06	E_06	Autosomes	K = 2	-0.004733	Individual
D_432	E_287	D	E	D_07	E_06	Autosomes	K = 5	-0.000947	Individual
D_336	E_287	D	E	D_01	E_06	Allosome	K = 4	-0.059051	Individual
D_433	E_287	D	E	D_08	E_06	Autosomes	K = 3	-0.000767	Individual
D_433	E_287	D	E	D_08	E_06	Allosome	K = 5	 0.071662	Individual
D_336	E_287	D	E	D_01	E_06	Allosome	K = 2	-0.090618	Individual
D_435	E_287	D	E	D_10	E_06	Allosome	K = 7	-0.031499	Individual
D_429	E_287	D	E	D_05	E_06	Autosomes	K = 6	-0.000453	Individual
D_431	E_287	D	E	D_06	E_06	Autosomes	K = 4	 0.000887	Individual
D_429	E_287	D	E	D_05	E_06	Allosome	K = 6	 0.049858	Individual
D_433	E_287	D	E	D_08	E_06	Autosomes	K = 7	-0.001446	Individual
D_434	E_287	D	E	D_09	E_06	Autosomes	K = 4	 0.001924	Individual
D_429	E_287	D	E	D_05	E_06	Allosome	K = 2	 0.040755	Individual
D_432	E_287	D	E	D_07	E_06	Autosomes	K = 6	-0.000621	Individual
D_427	E_287	D	E	D_03	E_06	Allosome	K = 2	-0.075479	Individual
D_434	E_287	D	E	D_09	E_06	Allosome	K = 6	 0.007351	Individual
D_427	E_287	D	E	D_03	E_06	Autosomes	K = 2	-0.009989	Individual
D_428	E_287	D	E	D_04	E_06	Allosome	K = 7	 0.009673	Individual
D_435	E_287	D	E	D_10	E_06	Allosome	K = 2	-0.010550	Individual
D_434	E_287	D	E	D_09	E_06	Allosome	K = 7	-0.015276	Individual
D_427	E_288	D	E	D_03	E_07	Autosomes	K = 5	-0.004544	Individual
D_434	E_288	D	E	D_09	E_07	Autosomes	K = 3	 0.006742	Individual
D_433	E_288	D	E	D_08	E_07	Allosome	K = 7	 0.008130	Individual
D_432	E_288	D	E	D_07	E_07	Autosomes	K = 4	-0.000328	Individual
D_426	E_288	D	E	D_02	E_07	Allosome	K = 4	 0.059471	Individual
D_434	E_288	D	E	D_09	E_07	Allosome	K = 7	-0.016578	Individual
D_432	E_288	D	E	D_07	E_07	Autosomes	K = 2	-0.004357	Individual
D_428	E_288	D	E	D_04	E_07	Allosome	K = 3	 0.072161	Individual
D_428	E_288	D	E	D_04	E_07	Autosomes	K = 7	 0.001683	Individual
D_429	E_288	D	E	D_05	E_07	Allosome	K = 3	 0.004563	Individual
D_426	E_288	D	E	D_02	E_07	Autosomes	K = 6	 0.002022	Individual
D_336	E_288	D	E	D_01	E_07	Autosomes	K = 5	-0.002547	Individual
D_435	E_288	D	E	D_10	E_07	Allosome	K = 4	 0.006686	Individual
D_432	E_288	D	E	D_07	E_07	Allosome	K = 4	 0.053014	Individual
D_429	E_288	D	E	D_05	E_07	Autosomes	K = 3	 0.000919	Individual
D_429	E_288	D	E	D_05	E_07	Allosome	K = 5	 0.003699	Individual
D_435	E_288	D	E	D_10	E_07	Autosomes	K = 3	 0.000921	Individual
D_426	E_288	D	E	D_02	E_07	Allosome	K = 3	 0.060122	Individual
D_428	E_288	D	E	D_04	E_07	Autosomes	K = 5	 0.001400	Individual
D_429	E_288	D	E	D_05	E_07	Autosomes	K = 7	-0.000189	Individual
D_427	E_288	D	E	D_03	E_07	Allosome	K = 6	-0.048125	Individual
D_336	E_288	D	E	D_01	E_07	Autosomes	K = 4	-0.001059	Individual
D_434	E_288	D	E	D_09	E_07	Allosome	K = 2	-0.001209	Individual
D_428	E_288	D	E	D_04	E_07	Allosome	K = 2	 0.027698	Individual
D_431	E_288	D	E	D_06	E_07	Autosomes	K = 6	 0.001804	Individual
D_426	E_288	D	E	D_02	E_07	Autosomes	K = 3	 0.003441	Individual
D_435	E_288	D	E	D_10	E_07	Allosome	K = 3	 0.007369	Individual
D_336	E_288	D	E	D_01	E_07	Allosome	K = 3	 0.035818	Individual
D_435	E_288	D	E	D_10	E_07	Autosomes	K = 7	-0.000261	Individual
D_434	E_288	D	E	D_09	E_07	Allosome	K = 3	 0.030612	Individual
D_336	E_288	D	E	D_01	E_07	Autosomes	K = 6	-0.002569	Individual
D_433	E_288	D	E	D_08	E_07	Allosome	K = 2	 0.002167	Individual
D_427	E_288	D	E	D_03	E_07	Allosome	K = 4	-0.018869	Individual
D_336	E_288	D	E	D_01	E_07	Allosome	K = 7	 0.009690	Individual
D_431	E_288	D	E	D_06	E_07	Allosome	K = 2	 0.011351	Individual
D_433	E_288	D	E	D_08	E_07	Allosome	K = 4	 0.031838	Individual
D_336	E_288	D	E	D_01	E_07	Allosome	K = 6	 0.004086	Individual
D_435	E_288	D	E	D_10	E_07	Allosome	K = 6	-0.021906	Individual
D_435	E_288	D	E	D_10	E_07	Allosome	K = 5	 0.006640	Individual
D_435	E_288	D	E	D_10	E_07	Autosomes	K = 5	-0.000590	Individual
D_434	E_288	D	E	D_09	E_07	Allosome	K = 4	 0.029858	Individual
D_435	E_288	D	E	D_10	E_07	Allosome	K = 7	-0.038057	Individual
D_426	E_288	D	E	D_02	E_07	Autosomes	K = 2	-0.000692	Individual
D_428	E_288	D	E	D_04	E_07	Allosome	K = 6	 0.043402	Individual
D_429	E_288	D	E	D_05	E_07	Autosomes	K = 4	 0.000919	Individual
D_431	E_288	D	E	D_06	E_07	Allosome	K = 4	 0.046461	Individual
D_429	E_288	D	E	D_05	E_07	Allosome	K = 4	 0.003802	Individual
D_429	E_288	D	E	D_05	E_07	Autosomes	K = 6	-0.000473	Individual
D_428	E_288	D	E	D_04	E_07	Autosomes	K = 4	 0.002804	Individual
D_433	E_288	D	E	D_08	E_07	Allosome	K = 3	 0.032460	Individual
D_434	E_288	D	E	D_09	E_07	Autosomes	K = 5	 0.005412	Individual
D_336	E_288	D	E	D_01	E_07	Autosomes	K = 2	-0.004757	Individual
D_427	E_288	D	E	D_03	E_07	Allosome	K = 3	-0.017735	Individual
D_431	E_288	D	E	D_06	E_07	Allosome	K = 5	 0.046251	Individual
D_427	E_288	D	E	D_03	E_07	Autosomes	K = 4	-0.003003	Individual
D_428	E_288	D	E	D_04	E_07	Autosomes	K = 2	-0.001596	Individual
D_431	E_288	D	E	D_06	E_07	Allosome	K = 7	 0.042146	Individual
D_434	E_288	D	E	D_09	E_07	Autosomes	K = 6	 0.005402	Individual
D_428	E_288	D	E	D_04	E_07	Allosome	K = 4	 0.071743	Individual
D_434	E_288	D	E	D_09	E_07	Autosomes	K = 2	 0.002497	Individual
D_426	E_288	D	E	D_02	E_07	Autosomes	K = 5	 0.002045	Individual
D_434	E_288	D	E	D_09	E_07	Autosomes	K = 7	 0.005664	Individual
D_433	E_288	D	E	D_08	E_07	Allosome	K = 6	 0.001264	Individual
D_431	E_288	D	E	D_06	E_07	Autosomes	K = 5	 0.001827	Individual
D_432	E_288	D	E	D_07	E_07	Autosomes	K = 3	-0.000328	Individual
D_433	E_288	D	E	D_08	E_07	Autosomes	K = 5	-0.000756	Individual
D_427	E_288	D	E	D_03	E_07	Autosomes	K = 3	-0.003003	Individual
D_428	E_288	D	E	D_04	E_07	Allosome	K = 7	 0.023541	Individual
D_432	E_288	D	E	D_07	E_07	Autosomes	K = 7	-0.001552	Individual
D_428	E_288	D	E	D_04	E_07	Allosome	K = 5	 0.071735	Individual
D_435	E_288	D	E	D_10	E_07	Autosomes	K = 6	-0.000601	Individual
D_431	E_288	D	E	D_06	E_07	Autosomes	K = 7	 0.002114	Individual
D_427	E_288	D	E	D_03	E_07	Allosome	K = 5	-0.019001	Individual
D_427	E_288	D	E	D_03	E_07	Autosomes	K = 6	-0.004567	Individual
D_427	E_288	D	E	D_03	E_07	Allosome	K = 7	-0.048240	Individual
D_432	E_288	D	E	D_07	E_07	Allosome	K = 2	 0.013279	Individual
D_426	E_288	D	E	D_02	E_07	Allosome	K = 2	 0.014489	Individual
D_426	E_288	D	E	D_02	E_07	Autosomes	K = 7	 0.002352	Individual
D_426	E_288	D	E	D_02	E_07	Autosomes	K = 4	 0.003441	Individual
D_432	E_288	D	E	D_07	E_07	Allosome	K = 5	 0.052840	Individual
D_431	E_288	D	E	D_06	E_07	Autosomes	K = 3	 0.003174	Individual
D_426	E_288	D	E	D_02	E_07	Allosome	K = 7	-0.005481	Individual
D_427	E_288	D	E	D_03	E_07	Allosome	K = 2	-0.048475	Individual
D_336	E_288	D	E	D_01	E_07	Allosome	K = 5	 0.034687	Individual
D_432	E_288	D	E	D_07	E_07	Allosome	K = 7	 0.023336	Individual
D_434	E_288	D	E	D_09	E_07	Allosome	K = 5	 0.029658	Individual
D_429	E_288	D	E	D_05	E_07	Allosome	K = 7	-0.009822	Individual
D_426	E_288	D	E	D_02	E_07	Allosome	K = 5	 0.059257	Individual
D_432	E_288	D	E	D_07	E_07	Autosomes	K = 5	-0.001835	Individual
D_427	E_288	D	E	D_03	E_07	Autosomes	K = 7	-0.004218	Individual
D_432	E_288	D	E	D_07	E_07	Allosome	K = 3	 0.053562	Individual
D_429	E_288	D	E	D_05	E_07	Allosome	K = 6	-0.029527	Individual
D_431	E_288	D	E	D_06	E_07	Allosome	K = 3	 0.046808	Individual
D_429	E_288	D	E	D_05	E_07	Autosomes	K = 2	-0.002823	Individual
D_432	E_288	D	E	D_07	E_07	Allosome	K = 6	 0.020062	Individual
D_433	E_288	D	E	D_08	E_07	Autosomes	K = 2	-0.003680	Individual
D_435	E_288	D	E	D_10	E_07	Autosomes	K = 4	 0.000921	Individual
D_433	E_288	D	E	D_08	E_07	Autosomes	K = 6	-0.000783	Individual
D_428	E_288	D	E	D_04	E_07	Autosomes	K = 3	 0.002804	Individual
D_433	E_288	D	E	D_08	E_07	Autosomes	K = 4	 0.000710	Individual
D_336	E_288	D	E	D_01	E_07	Allosome	K = 2	-0.007979	Individual
D_431	E_288	D	E	D_06	E_07	Autosomes	K = 4	 0.003174	Individual
D_431	E_288	D	E	D_06	E_07	Allosome	K = 6	 0.039763	Individual
D_435	E_288	D	E	D_10	E_07	Autosomes	K = 2	-0.003186	Individual
D_429	E_288	D	E	D_05	E_07	Allosome	K = 2	-0.025957	Individual
D_428	E_288	D	E	D_04	E_07	Autosomes	K = 6	 0.001374	Individual
D_435	E_288	D	E	D_10	E_07	Allosome	K = 2	-0.028970	Individual
D_336	E_288	D	E	D_01	E_07	Allosome	K = 4	 0.034928	Individual
D_431	E_288	D	E	D_06	E_07	Autosomes	K = 2	-0.001068	Individual
D_429	E_288	D	E	D_05	E_07	Autosomes	K = 5	-0.000460	Individual
D_434	E_288	D	E	D_09	E_07	Allosome	K = 6	-0.004429	Individual
D_433	E_288	D	E	D_08	E_07	Allosome	K = 5	 0.031739	Individual
D_426	E_288	D	E	D_02	E_07	Allosome	K = 6	 0.024269	Individual
D_427	E_288	D	E	D_03	E_07	Autosomes	K = 2	-0.007151	Individual
D_336	E_288	D	E	D_01	E_07	Autosomes	K = 3	-0.001059	Individual
D_433	E_288	D	E	D_08	E_07	Autosomes	K = 7	-0.000468	Individual
D_433	E_288	D	E	D_08	E_07	Autosomes	K = 3	 0.000710	Individual
D_434	E_288	D	E	D_09	E_07	Autosomes	K = 4	 0.006742	Individual
D_432	E_288	D	E	D_07	E_07	Autosomes	K = 6	-0.001863	Individual
D_336	E_288	D	E	D_01	E_07	Autosomes	K = 7	-0.002255	Individual
D_434	E_289	D	E	D_09	E_08	Autosomes	K = 3	-0.000339	Individual
D_336	E_289	D	E	D_01	E_08	Allosome	K = 7	 0.022827	Individual
D_427	E_289	D	E	D_03	E_08	Autosomes	K = 5	-0.003084	Individual
D_433	E_289	D	E	D_08	E_08	Allosome	K = 7	-0.035287	Individual
D_435	E_289	D	E	D_10	E_08	Allosome	K = 3	 0.057349	Individual
D_336	E_289	D	E	D_01	E_08	Autosomes	K = 5	 0.008103	Individual
D_431	E_289	D	E	D_06	E_08	Allosome	K = 2	 0.000271	Individual
D_428	E_289	D	E	D_04	E_08	Autosomes	K = 7	 0.000693	Individual
D_426	E_289	D	E	D_02	E_08	Autosomes	K = 6	-0.003110	Individual
D_435	E_289	D	E	D_10	E_08	Allosome	K = 6	 0.027725	Individual
D_426	E_289	D	E	D_02	E_08	Allosome	K = 4	 0.061503	Individual
D_431	E_289	D	E	D_06	E_08	Allosome	K = 4	 0.030462	Individual
D_434	E_289	D	E	D_09	E_08	Allosome	K = 7	 0.014691	Individual
D_429	E_289	D	E	D_05	E_08	Autosomes	K = 5	-0.000414	Individual
D_432	E_289	D	E	D_07	E_08	Allosome	K = 4	 0.017222	Individual
D_434	E_289	D	E	D_09	E_08	Allosome	K = 6	 0.020549	Individual
D_429	E_289	D	E	D_05	E_08	Allosome	K = 3	-0.004631	Individual
D_426	E_289	D	E	D_02	E_08	Autosomes	K = 3	-0.002332	Individual
D_434	E_289	D	E	D_09	E_08	Allosome	K = 4	 0.051756	Individual
D_432	E_289	D	E	D_07	E_08	Autosomes	K = 2	-0.001763	Individual
D_428	E_289	D	E	D_04	E_08	Allosome	K = 3	 0.028991	Individual
D_426	E_289	D	E	D_02	E_08	Autosomes	K = 2	-0.006573	Individual
D_435	E_289	D	E	D_10	E_08	Allosome	K = 4	 0.056259	Individual
D_434	E_289	D	E	D_09	E_08	Allosome	K = 5	 0.051287	Individual
D_433	E_289	D	E	D_08	E_08	Autosomes	K = 4	 0.001141	Individual
D_431	E_289	D	E	D_06	E_08	Allosome	K = 7	 0.030989	Individual
D_427	E_289	D	E	D_03	E_08	Allosome	K = 6	-0.000453	Individual
D_433	E_289	D	E	D_08	E_08	Allosome	K = 2	-0.035630	Individual
D_435	E_289	D	E	D_10	E_08	Autosomes	K = 3	 0.000480	Individual
D_336	E_289	D	E	D_01	E_08	Allosome	K = 3	 0.054767	Individual
D_432	E_289	D	E	D_07	E_08	Allosome	K = 2	-0.017481	Individual
D_428	E_289	D	E	D_04	E_08	Allosome	K = 2	-0.012907	Individual
D_434	E_289	D	E	D_09	E_08	Autosomes	K = 5	-0.001158	Individual
D_336	E_289	D	E	D_01	E_08	Allosome	K = 6	 0.019177	Individual
D_433	E_289	D	E	D_08	E_08	Autosomes	K = 6	 0.000387	Individual
D_435	E_289	D	E	D_10	E_08	Autosomes	K = 5	-0.000378	Individual
D_429	E_289	D	E	D_05	E_08	Allosome	K = 5	-0.005956	Individual
D_434	E_289	D	E	D_09	E_08	Autosomes	K = 2	-0.004768	Individual
D_429	E_289	D	E	D_05	E_08	Autosomes	K = 6	-0.000375	Individual
D_428	E_289	D	E	D_04	E_08	Autosomes	K = 2	-0.003681	Individual
D_431	E_289	D	E	D_06	E_08	Autosomes	K = 7	-0.001684	Individual
D_434	E_289	D	E	D_09	E_08	Allosome	K = 3	 0.052831	Individual
D_429	E_289	D	E	D_05	E_08	Autosomes	K = 4	 0.000329	Individual
D_434	E_289	D	E	D_09	E_08	Autosomes	K = 7	-0.000634	Individual
D_431	E_289	D	E	D_06	E_08	Autosomes	K = 6	-0.002188	Individual
D_427	E_289	D	E	D_03	E_08	Allosome	K = 4	 0.032462	Individual
D_428	E_289	D	E	D_04	E_08	Allosome	K = 6	-0.003764	Individual
D_434	E_289	D	E	D_09	E_08	Autosomes	K = 6	-0.001115	Individual
D_426	E_289	D	E	D_02	E_08	Autosomes	K = 5	-0.003156	Individual
D_434	E_289	D	E	D_09	E_08	Allosome	K = 2	 0.019795	Individual
D_426	E_289	D	E	D_02	E_08	Allosome	K = 3	 0.062380	Individual
D_431	E_289	D	E	D_06	E_08	Autosomes	K = 5	-0.002238	Individual
D_431	E_289	D	E	D_06	E_08	Autosomes	K = 4	-0.001433	Individual
D_432	E_289	D	E	D_07	E_08	Autosomes	K = 5	 0.001861	Individual
D_431	E_289	D	E	D_06	E_08	Autosomes	K = 3	-0.001433	Individual
D_426	E_289	D	E	D_02	E_08	Allosome	K = 7	 0.003763	Individual
D_435	E_289	D	E	D_10	E_08	Allosome	K = 5	 0.055807	Individual
D_433	E_289	D	E	D_08	E_08	Allosome	K = 6	-0.046042	Individual
D_432	E_289	D	E	D_07	E_08	Autosomes	K = 7	 0.002373	Individual
D_429	E_289	D	E	D_05	E_08	Autosomes	K = 7	 0.000095	Individual
D_431	E_289	D	E	D_06	E_08	Allosome	K = 3	 0.032722	Individual
D_336	E_289	D	E	D_01	E_08	Autosomes	K = 2	 0.004396	Individual
D_336	E_289	D	E	D_01	E_08	Autosomes	K = 6	 0.008133	Individual
D_435	E_289	D	E	D_10	E_08	Allosome	K = 2	 0.025609	Individual
D_433	E_289	D	E	D_08	E_08	Autosomes	K = 5	 0.000322	Individual
D_428	E_289	D	E	D_04	E_08	Allosome	K = 5	 0.027486	Individual
D_428	E_289	D	E	D_04	E_08	Autosomes	K = 6	 0.000204	Individual
D_433	E_289	D	E	D_08	E_08	Allosome	K = 3	-0.012411	Individual
D_429	E_289	D	E	D_05	E_08	Allosome	K = 7	-0.007480	Individual
D_431	E_289	D	E	D_06	E_08	Allosome	K = 6	 0.023401	Individual
D_427	E_289	D	E	D_03	E_08	Autosomes	K = 4	-0.002115	Individual
D_432	E_289	D	E	D_07	E_08	Autosomes	K = 3	 0.002597	Individual
D_428	E_289	D	E	D_04	E_08	Autosomes	K = 4	 0.000941	Individual
D_428	E_289	D	E	D_04	E_08	Autosomes	K = 5	 0.000172	Individual
D_429	E_289	D	E	D_05	E_08	Autosomes	K = 3	 0.000329	Individual
D_427	E_289	D	E	D_03	E_08	Allosome	K = 3	 0.033458	Individual
D_432	E_289	D	E	D_07	E_08	Allosome	K = 3	 0.018584	Individual
D_433	E_289	D	E	D_08	E_08	Autosomes	K = 2	-0.003463	Individual
D_431	E_289	D	E	D_06	E_08	Allosome	K = 5	 0.029531	Individual
D_429	E_289	D	E	D_05	E_08	Autosomes	K = 2	-0.003596	Individual
D_428	E_289	D	E	D_04	E_08	Allosome	K = 4	 0.027903	Individual
D_427	E_289	D	E	D_03	E_08	Allosome	K = 7	 0.006846	Individual
D_427	E_289	D	E	D_03	E_08	Allosome	K = 2	 0.000890	Individual
D_426	E_289	D	E	D_02	E_08	Allosome	K = 2	 0.021196	Individual
D_336	E_289	D	E	D_01	E_08	Allosome	K = 5	 0.052983	Individual
D_336	E_289	D	E	D_01	E_08	Autosomes	K = 4	 0.008636	Individual
D_435	E_289	D	E	D_10	E_08	Autosomes	K = 6	-0.000340	Individual
D_435	E_289	D	E	D_10	E_08	Autosomes	K = 4	 0.000480	Individual
D_426	E_289	D	E	D_02	E_08	Autosomes	K = 7	-0.002614	Individual
D_433	E_289	D	E	D_08	E_08	Allosome	K = 5	-0.014142	Individual
D_427	E_289	D	E	D_03	E_08	Autosomes	K = 6	-0.003047	Individual
D_432	E_289	D	E	D_07	E_08	Allosome	K = 5	 0.016691	Individual
D_428	E_289	D	E	D_04	E_08	Allosome	K = 7	-0.018042	Individual
D_433	E_289	D	E	D_08	E_08	Allosome	K = 4	-0.013643	Individual
D_435	E_289	D	E	D_10	E_08	Autosomes	K = 7	 0.000138	Individual
D_427	E_289	D	E	D_03	E_08	Autosomes	K = 3	-0.002115	Individual
D_431	E_289	D	E	D_06	E_08	Autosomes	K = 2	-0.005790	Individual
D_427	E_289	D	E	D_03	E_08	Allosome	K = 5	 0.031993	Individual
D_433	E_289	D	E	D_08	E_08	Autosomes	K = 3	 0.001141	Individual
D_429	E_289	D	E	D_05	E_08	Allosome	K = 4	-0.005578	Individual
D_427	E_289	D	E	D_03	E_08	Autosomes	K = 7	-0.002503	Individual
D_428	E_289	D	E	D_04	E_08	Autosomes	K = 3	 0.000941	Individual
D_432	E_289	D	E	D_07	E_08	Allosome	K = 6	-0.017192	Individual
D_336	E_289	D	E	D_01	E_08	Allosome	K = 2	 0.016451	Individual
D_336	E_289	D	E	D_01	E_08	Autosomes	K = 3	 0.008636	Individual
D_427	E_289	D	E	D_03	E_08	Autosomes	K = 2	-0.006579	Individual
D_432	E_289	D	E	D_07	E_08	Allosome	K = 7	-0.008984	Individual
D_434	E_289	D	E	D_09	E_08	Autosomes	K = 4	-0.000339	Individual
D_336	E_289	D	E	D_01	E_08	Allosome	K = 4	 0.053495	Individual
D_426	E_289	D	E	D_02	E_08	Allosome	K = 5	 0.060906	Individual
D_426	E_289	D	E	D_02	E_08	Autosomes	K = 4	-0.002332	Individual
D_433	E_289	D	E	D_08	E_08	Autosomes	K = 7	 0.000918	Individual
D_432	E_289	D	E	D_07	E_08	Autosomes	K = 6	 0.001904	Individual
D_429	E_289	D	E	D_05	E_08	Allosome	K = 2	-0.036101	Individual
D_435	E_289	D	E	D_10	E_08	Allosome	K = 7	 0.019553	Individual
D_432	E_289	D	E	D_07	E_08	Autosomes	K = 4	 0.002597	Individual
D_429	E_289	D	E	D_05	E_08	Allosome	K = 6	-0.036986	Individual
D_426	E_289	D	E	D_02	E_08	Allosome	K = 6	 0.029407	Individual
D_435	E_289	D	E	D_10	E_08	Autosomes	K = 2	-0.003868	Individual
D_336	E_289	D	E	D_01	E_08	Autosomes	K = 7	 0.008585	Individual
D_433	E_292	D	E	D_08	E_09	Autosomes	K = 6	-0.001907	Individual
D_336	E_292	D	E	D_01	E_09	Allosome	K = 7	-0.023888	Individual
D_434	E_292	D	E	D_09	E_09	Autosomes	K = 3	-0.001899	Individual
D_336	E_292	D	E	D_01	E_09	Allosome	K = 2	-0.031239	Individual
D_432	E_292	D	E	D_07	E_09	Autosomes	K = 4	 0.000188	Individual
D_434	E_292	D	E	D_09	E_09	Allosome	K = 6	 0.030192	Individual
D_431	E_292	D	E	D_06	E_09	Allosome	K = 4	-0.031078	Individual
D_429	E_292	D	E	D_05	E_09	Autosomes	K = 5	 0.001321	Individual
D_433	E_292	D	E	D_08	E_09	Allosome	K = 2	-0.033459	Individual
D_431	E_292	D	E	D_06	E_09	Allosome	K = 2	-0.062527	Individual
D_426	E_292	D	E	D_02	E_09	Autosomes	K = 6	 0.002969	Individual
D_426	E_292	D	E	D_02	E_09	Allosome	K = 4	 0.050964	Individual
D_435	E_292	D	E	D_10	E_09	Allosome	K = 4	 0.037604	Individual
D_428	E_292	D	E	D_04	E_09	Allosome	K = 3	 0.028083	Individual
D_429	E_292	D	E	D_05	E_09	Allosome	K = 3	-0.018652	Individual
D_428	E_292	D	E	D_04	E_09	Autosomes	K = 2	-0.003914	Individual
D_434	E_292	D	E	D_09	E_09	Autosomes	K = 5	-0.002965	Individual
D_433	E_292	D	E	D_08	E_09	Allosome	K = 7	-0.001591	Individual
D_427	E_292	D	E	D_03	E_09	Autosomes	K = 4	 0.001783	Individual
D_434	E_292	D	E	D_09	E_09	Allosome	K = 7	 0.019336	Individual
D_435	E_292	D	E	D_10	E_09	Allosome	K = 6	 0.024985	Individual
D_434	E_292	D	E	D_09	E_09	Allosome	K = 4	 0.048637	Individual
D_432	E_292	D	E	D_07	E_09	Allosome	K = 3	 0.001542	Individual
D_428	E_292	D	E	D_04	E_09	Autosomes	K = 7	 0.001354	Individual
D_426	E_292	D	E	D_02	E_09	Autosomes	K = 3	 0.003754	Individual
D_435	E_292	D	E	D_10	E_09	Autosomes	K = 6	-0.002586	Individual
D_427	E_292	D	E	D_03	E_09	Allosome	K = 6	-0.014159	Individual
